イシュー ID,説明,状態,重要度,ストーリー ポイント,プロジェクト パス,場所の種類,パス,線,列,インシデント ID,ヘルプ リンク,アセンブリ名,アセンブリ バージョン,アセンブリ公開キー,スニペット
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,140,12,F:System.Windows.UIElement.PreviewMouseUpEvent,,,,,"w.AddHandler(UIElement.PreviewMouseUpEvent, new MouseButtonEventHandler(OnPreviewMouseUp), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,140,12,"M:System.Windows.UIElement.AddHandler(System.Windows.RoutedEvent,System.Delegate,System.Boolean)",,,,,"w.AddHandler(UIElement.PreviewMouseUpEvent, new MouseButtonEventHandler(OnPreviewMouseUp), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,139,12,T:System.Windows.UIElement,,,,,"w.AddHandler(UIElement.PreviewMouseDownEvent, new MouseButtonEventHandler(OnPreviewMouseDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,139,12,T:System.Windows.RoutedEvent,,,,,"w.AddHandler(UIElement.PreviewMouseDownEvent, new MouseButtonEventHandler(OnPreviewMouseDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,139,12,F:System.Windows.UIElement.PreviewMouseDownEvent,,,,,"w.AddHandler(UIElement.PreviewMouseDownEvent, new MouseButtonEventHandler(OnPreviewMouseDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,139,12,"M:System.Windows.UIElement.AddHandler(System.Windows.RoutedEvent,System.Delegate,System.Boolean)",,,,,"w.AddHandler(UIElement.PreviewMouseDownEvent, new MouseButtonEventHandler(OnPreviewMouseDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,138,12,T:System.Windows.UIElement,,,,,"w.AddHandler(UIElement.PreviewKeyUpEvent, new KeyEventHandler(OnPreviewKeyUp), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,138,12,T:System.Windows.RoutedEvent,,,,,"w.AddHandler(UIElement.PreviewKeyUpEvent, new KeyEventHandler(OnPreviewKeyUp), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,138,12,F:System.Windows.UIElement.PreviewKeyUpEvent,,,,,"w.AddHandler(UIElement.PreviewKeyUpEvent, new KeyEventHandler(OnPreviewKeyUp), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,138,12,"M:System.Windows.UIElement.AddHandler(System.Windows.RoutedEvent,System.Delegate,System.Boolean)",,,,,"w.AddHandler(UIElement.PreviewKeyUpEvent, new KeyEventHandler(OnPreviewKeyUp), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,137,12,T:System.Windows.UIElement,,,,,"w.AddHandler(UIElement.PreviewKeyDownEvent, new KeyEventHandler(OnPreviewKeyDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,137,12,T:System.Windows.RoutedEvent,,,,,"w.AddHandler(UIElement.PreviewKeyDownEvent, new KeyEventHandler(OnPreviewKeyDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,137,12,F:System.Windows.UIElement.PreviewKeyDownEvent,,,,,"w.AddHandler(UIElement.PreviewKeyDownEvent, new KeyEventHandler(OnPreviewKeyDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,137,12,"M:System.Windows.UIElement.AddHandler(System.Windows.RoutedEvent,System.Delegate,System.Boolean)",,,,,"w.AddHandler(UIElement.PreviewKeyDownEvent, new KeyEventHandler(OnPreviewKeyDown), true);"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,130,12,T:System.Windows.Threading.Dispatcher,,,,,if (w.Dispatcher != this.Dispatcher) return;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,130,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,if (w.Dispatcher != this.Dispatcher) return;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,130,12,T:System.Windows.Threading.Dispatcher,,,,,if (w.Dispatcher != this.Dispatcher) return;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,130,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,if (w.Dispatcher != this.Dispatcher) return;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,112,16,T:System.Windows.Application,,,,,foreach (Window w in Application.Current.Windows)                     snapshot.Add(w);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,112,16,T:System.Windows.Application,,,,,foreach (Window w in Application.Current.Windows)                     snapshot.Add(w);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,112,16,P:System.Windows.Application.Current,,,,,foreach (Window w in Application.Current.Windows)                     snapshot.Add(w);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,112,16,T:System.Windows.WindowCollection,,,,,foreach (Window w in Application.Current.Windows)                     snapshot.Add(w);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,112,16,P:System.Windows.Application.Windows,,,,,foreach (Window w in Application.Current.Windows)                     snapshot.Add(w);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,90,8,T:System.Windows.RoutedEventArgs,,,,,"private void OnLoaded(object sender, RoutedEventArgs e)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,99,12,T:System.Windows.Threading.DispatcherTimer,,,,,_mousePollTimer.Start();
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,99,12,M:System.Windows.Threading.DispatcherTimer.Start,,,,,_mousePollTimer.Start();
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,68,8,T:System.Windows.Window,,,,,"public InputVisualizerWindow(Window owner)         {             InitializeComponent();             _ownerWindow = owner;             Owner = owner;              _wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };             _wheelTimer.Tick += (s, e) => { _wheelTimer.Stop(); ResetWheelDisplay(); };              // マウスボタン状態ポーリング (取り逃し PreviewMouseUp の補完)             _mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };             _mousePollTimer.Tick += OnMousePollTick;              // 現在キー表示のホールドタイマ             _currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };             _currentKeyHoldTimer.Tick += OnCurrentKeyHoldTick;              Loaded += OnLoaded;             Closed += OnClosed;             SourceInitialized += OnSourceInitialized;         }"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,87,12,E:System.Windows.Window.SourceInitialized,,,,,SourceInitialized += OnSourceInitialized;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,86,12,E:System.Windows.Window.Closed,,,,,Closed += OnClosed;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,85,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += OnLoaded;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,85,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += OnLoaded;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,85,12,E:System.Windows.FrameworkElement.Loaded,,,,,Loaded += OnLoaded;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,83,12,T:System.Windows.Threading.DispatcherTimer,,,,,_currentKeyHoldTimer.Tick += OnCurrentKeyHoldTick;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,83,12,E:System.Windows.Threading.DispatcherTimer.Tick,,,,,_currentKeyHoldTimer.Tick += OnCurrentKeyHoldTick;
Api.0002,選択した .NET バージョンではソースに互換性がありません,Active,Potential,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,P:System.Windows.Threading.DispatcherTimer.Interval,,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,T:System.Windows.Threading.DispatcherTimer,,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,M:System.Windows.Threading.DispatcherTimer.#ctor,,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,T:System.Windows.Threading.DispatcherTimer,,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,79,12,T:System.Windows.Threading.DispatcherTimer,,,,,_mousePollTimer.Tick += OnMousePollTick;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,79,12,E:System.Windows.Threading.DispatcherTimer.Tick,,,,,_mousePollTimer.Tick += OnMousePollTick;
Api.0002,選択した .NET バージョンではソースに互換性がありません,Active,Potential,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,78,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,_mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,78,12,P:System.Windows.Threading.DispatcherTimer.Interval,,,,,_mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,78,12,T:System.Windows.Threading.DispatcherTimer,,,,,_mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,78,12,M:System.Windows.Threading.DispatcherTimer.#ctor,,,,,_mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,78,12,T:System.Windows.Threading.DispatcherTimer,,,,,_mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,75,44,T:System.Windows.Threading.DispatcherTimer,,,,,_wheelTimer.Stop();
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,75,44,M:System.Windows.Threading.DispatcherTimer.Stop,,,,,_wheelTimer.Stop();
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,75,12,T:System.Windows.Threading.DispatcherTimer,,,,,"_wheelTimer.Tick += (s, e) => { _wheelTimer.Stop(); ResetWheelDisplay(); };"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,75,12,E:System.Windows.Threading.DispatcherTimer.Tick,,,,,"_wheelTimer.Tick += (s, e) => { _wheelTimer.Stop(); ResetWheelDisplay(); };"
Api.0002,選択した .NET バージョンではソースに互換性がありません,Active,Potential,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,74,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,_wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,74,12,P:System.Windows.Threading.DispatcherTimer.Interval,,,,,_wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,74,12,T:System.Windows.Threading.DispatcherTimer,,,,,_wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,74,12,M:System.Windows.Threading.DispatcherTimer.#ctor,,,,,_wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,74,12,T:System.Windows.Threading.DispatcherTimer,,,,,_wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,72,12,T:System.Windows.Window,,,,,Owner = owner;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,72,12,P:System.Windows.Window.Owner,,,,,Owner = owner;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,71,12,T:System.Windows.Window,,,,,_ownerWindow = owner;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,68,8,M:System.Windows.Window.#ctor,,,,,"public InputVisualizerWindow(Window owner)         {             InitializeComponent();             _ownerWindow = owner;             Owner = owner;              _wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };             _wheelTimer.Tick += (s, e) => { _wheelTimer.Stop(); ResetWheelDisplay(); };              // マウスボタン状態ポーリング (取り逃し PreviewMouseUp の補完)             _mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };             _mousePollTimer.Tick += OnMousePollTick;              // 現在キー表示のホールドタイマ             _currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };             _currentKeyHoldTimer.Tick += OnCurrentKeyHoldTick;              Loaded += OnLoaded;             Closed += OnClosed;             SourceInitialized += OnSourceInitialized;         }"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,62,8,T:System.Windows.Input.Key,,,,,private static bool IsKeyActuallyDown(Key key)
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,64,12,T:System.Windows.Input.KeyInterop,,,,,int vk = KeyInterop.VirtualKeyFromKey(key);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,64,12,M:System.Windows.Input.KeyInterop.VirtualKeyFromKey(System.Windows.Input.Key),,,,,int vk = KeyInterop.VirtualKeyFromKey(key);
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,53,41,T:System.Windows.Threading.DispatcherTimer,,,,,_currentKeyHoldTimer
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,49,41,T:System.Windows.Threading.DispatcherTimer,,,,,_mousePollTimer
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,39,41,T:System.Windows.Threading.DispatcherTimer,,,,,_wheelTimer
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,38,32,T:System.Windows.Window,,,,,_ownerWindow
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,36,38,T:System.Windows.Media.Color,,,,,"MouseMiddleNormalColor = Color.FromArgb(0xB0, 0xCF, 0xE5, 0xF2)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,34,38,T:System.Windows.Media.Color,,,,,MouseNormalColor = Colors.Transparent
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,31,38,T:System.Windows.Media.Color,,,,,"WheelInactiveColor = Color.FromArgb(0xA8, 0x8F, 0xB7, 0xCC)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,29,38,T:System.Windows.Media.Color,,,,,"NormalColor = Color.FromArgb(0x80, 0xE8, 0xF4, 0xFC)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,27,38,T:System.Windows.Media.Color,,,,,"PressedColor = Color.FromArgb(0xFF, 0x33, 0xC8, 0xFF)"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,68,8,T:System.Windows.Window,,,,,"public InputVisualizerWindow(Window owner)         {             InitializeComponent();             _ownerWindow = owner;             Owner = owner;              _wheelTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(WheelDisplayDurationMs) };             _wheelTimer.Tick += (s, e) => { _wheelTimer.Stop(); ResetWheelDisplay(); };              // マウスボタン状態ポーリング (取り逃し PreviewMouseUp の補完)             _mousePollTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(MousePollIntervalMs) };             _mousePollTimer.Tick += OnMousePollTick;              // 現在キー表示のホールドタイマ             _currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };             _currentKeyHoldTimer.Tick += OnCurrentKeyHoldTick;              Loaded += OnLoaded;             Closed += OnClosed;             SourceInitialized += OnSourceInitialized;         }"
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,87,12,E:System.Windows.Window.SourceInitialized,,,,,SourceInitialized += OnSourceInitialized;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,86,12,E:System.Windows.Window.Closed,,,,,Closed += OnClosed;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,85,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += OnLoaded;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,85,12,T:System.Windows.RoutedEventHandler,,,,,Loaded += OnLoaded;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,85,12,E:System.Windows.FrameworkElement.Loaded,,,,,Loaded += OnLoaded;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,83,12,T:System.Windows.Threading.DispatcherTimer,,,,,_currentKeyHoldTimer.Tick += OnCurrentKeyHoldTick;
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,83,12,E:System.Windows.Threading.DispatcherTimer.Tick,,,,,_currentKeyHoldTimer.Tick += OnCurrentKeyHoldTick;
Api.0002,選択した .NET バージョンではソースに互換性がありません,Active,Potential,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,M:System.TimeSpan.FromMilliseconds(System.Double),,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,P:System.Windows.Threading.DispatcherTimer.Interval,,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
Api.0001,選択した .NET バージョンではバイナリに互換性がありません,Active,Mandatory,1,Graphics_r1\PileDesign.csproj,File,Graphics_r1\Views\InputVisualizerWindow.xaml.cs,82,12,T:System.Windows.Threading.DispatcherTimer,,,,,_currentKeyHoldTimer = new DispatcherTimer { Interval = TimeSpan.FromMilliseconds(CurrentKeyHoldDurationMs) };
