No.,標準特厚,種,typ,杭種,D,t,Fc,fc_,fbc,sigma_e,Ec,ap,dp,ftp,sigma_pu,Ep,has_reinf,nr,r_designation,ag,dr,ftr,Er,ts,fts,Es,ps_sigma_y,PipeGrade,CatalogAo,CatalogAc,CatalogAs,CatalogAe,CatalogIe,CatalogMl,CatalogMa,CatalogMu,CatalogQl,CatalogQa,CatalogWeight,Corr1Ao,Corr1Ac,Corr1As,Corr1Ae,Corr1Ie,Corr1Mu,Corr1Weight,Corr1Note
2001,標準型,,Hi-SC105-400-標準型-65-6,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,68400,61000,7400,99000,1590190000,173.0,259.0,438.0,464.0,698.0,0.208,67200,61000,6200,92600,1462420000,369.0,0.0,
2002,標準型,,Hi-SC105-400-標準型-65-7,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,68400,59800,8600,104100,1683980000,199.0,298.0,502.0,540.0,812.0,0.214,67200,59800,7400,97600,1556240000,434.0,0.0,
2003,標準型,,Hi-SC105-400-標準型-65-8,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,68400,58600,9900,109000,1776290000,224.0,336.0,563.0,615.0,926.0,0.221,67200,58600,8600,102600,1648580000,496.0,0.0,
2004,標準型,,Hi-SC105-400-標準型-65-9,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,68400,57400,11100,114000,1867130000,250.0,374.0,623.0,690.0,1039.0,0.227,67200,57400,9800,107600,1739460000,557.0,0.0,
2005,標準型,,Hi-SC105-400-標準型-65-10,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,68400,56200,12300,118900,1956510000,274.0,411.0,681.0,765.0,1151.0,0.234,67200,56200,11000,112500,1828880000,616.0,0.0,
2006,標準型,,Hi-SC105-400-標準型-65-11,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,68400,55000,13400,123900,2044440000,299.0,448.0,737.0,840.0,1263.0,0.24,67200,55000,12200,117400,1916860000,673.0,0.0,
2007,標準型,,Hi-SC105-400-標準型-65-12,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,68400,53800,14600,128700,2130930000,317.0,484.0,791.0,914.0,1374.0,0.246,67200,53800,13400,122300,2003400000,728.0,0.0,
2008,標準型,,Hi-SC105-400-標準型-65-13,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,68400,52600,15800,133600,2215990000,334.0,519.0,844.0,987.0,1485.0,0.253,67200,52600,14600,127200,2088520000,782.0,0.0,
2009,標準型,,Hi-SC105-400-標準型-65-14,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,68400,51400,17000,138400,2299640000,350.0,555.0,895.0,1061.0,1595.0,0.259,67200,51400,15700,132000,2172220000,834.0,0.0,
2010,標準型,,Hi-SC105-400-標準型-65-15,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,68400,50300,18100,143200,2381870000,367.0,589.0,946.0,1133.0,1705.0,0.265,67200,50300,16900,136800,2254530000,885.0,0.0,
2011,標準型,,Hi-SC105-400-標準型-65-16,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,68400,49100,19300,148000,2462710000,383.0,624.0,995.0,1206.0,1814.0,0.272,67200,49100,18000,141600,2335430000,934.0,0.0,
2012,標準型,,Hi-SC105-400-標準型-65-17,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,68400,48000,20500,152800,2542160000,400.0,658.0,1042.0,1278.0,1922.0,0.278,67200,48000,19200,146400,2414960000,983.0,0.0,
2013,標準型,,Hi-SC105-400-標準型-65-18,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,68400,46800,21600,157500,2620240000,416.0,691.0,1089.0,1350.0,2030.0,0.284,67200,46800,20300,151100,2493110000,1030.0,0.0,
2014,標準型,,Hi-SC105-400-標準型-65-19,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,68400,45700,22700,162200,2696950000,432.0,724.0,1135.0,1421.0,2137.0,0.29,67200,45700,21500,155800,2569900000,1076.0,0.0,
2015,標準型,,Hi-SC105-400-標準型-65-20,SC,400,65,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,68400,44500,23900,166900,2772300000,448.0,757.0,1180.0,1492.0,2244.0,0.296,67200,44500,22600,160500,2645340000,1121.0,0.0,
2016,厚型,,Hi-SC105-400-厚型-80-6,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,80400,73000,7400,111100,1688200000,173.0,259.0,438.0,464.0,698.0,0.237,79200,73000,6200,104600,1560430000,369.0,0.0,
2017,厚型,,Hi-SC105-400-厚型-80-7,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,80400,71800,8600,116100,1781990000,199.0,298.0,502.0,540.0,812.0,0.244,79200,71800,7400,109700,1654250000,434.0,0.0,
2018,厚型,,Hi-SC105-400-厚型-80-8,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,80400,70600,9900,121100,1874300000,224.0,336.0,564.0,615.0,926.0,0.25,79200,70600,8600,114600,1746590000,497.0,0.0,
2019,厚型,,Hi-SC105-400-厚型-80-9,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,80400,69400,11100,126000,1965140000,250.0,374.0,624.0,690.0,1039.0,0.257,79200,69400,9800,119600,1837470000,558.0,0.0,
2020,厚型,,Hi-SC105-400-厚型-80-10,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,80400,68200,12300,131000,2054520000,274.0,411.0,683.0,765.0,1151.0,0.263,79200,68200,11000,124500,1926890000,617.0,0.0,
2021,厚型,,Hi-SC105-400-厚型-80-11,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,80400,67000,13400,135900,2142450000,299.0,448.0,740.0,840.0,1263.0,0.269,79200,67000,12200,129500,2014870000,675.0,0.0,
2022,厚型,,Hi-SC105-400-厚型-80-12,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,80400,65800,14600,140800,2228940000,323.0,484.0,796.0,914.0,1374.0,0.276,79200,65800,13400,134300,2101410000,732.0,0.0,
2023,厚型,,Hi-SC105-400-厚型-80-13,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,80400,64600,15800,145600,2314000000,345.0,520.0,850.0,987.0,1485.0,0.282,79200,64600,14600,139200,2186530000,787.0,0.0,
2024,厚型,,Hi-SC105-400-厚型-80-14,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,80400,63400,17000,150500,2397650000,362.0,555.0,903.0,1061.0,1595.0,0.289,79200,63400,15700,144000,2270230000,840.0,0.0,
2025,厚型,,Hi-SC105-400-厚型-80-15,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,80400,62300,18100,155300,2479880000,379.0,590.0,955.0,1133.0,1705.0,0.295,79200,62300,16900,148800,2352540000,893.0,0.0,
2026,厚型,,Hi-SC105-400-厚型-80-16,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,80400,61100,19300,160000,2560720000,396.0,624.0,1005.0,1206.0,1814.0,0.301,79200,61100,18000,153600,2433440000,944.0,0.0,
2027,厚型,,Hi-SC105-400-厚型-80-17,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,80400,60000,20500,164800,2640170000,413.0,658.0,1054.0,1278.0,1922.0,0.307,79200,60000,19200,158400,2512970000,994.0,0.0,
2028,厚型,,Hi-SC105-400-厚型-80-18,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,80400,58800,21600,169500,2718250000,429.0,692.0,1103.0,1350.0,2030.0,0.314,79200,58800,20300,163100,2591120000,1043.0,0.0,
2029,厚型,,Hi-SC105-400-厚型-80-19,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,80400,57700,22700,174200,2794960000,445.0,725.0,1150.0,1421.0,2137.0,0.32,79200,57700,21500,167800,2667910000,1090.0,0.0,
2030,厚型,,Hi-SC105-400-厚型-80-20,SC,400,80,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,80400,56500,23900,178900,2870310000,461.0,757.0,1196.0,1492.0,2244.0,0.326,79200,56500,22600,172500,2743350000,1137.0,0.0,
2031,特厚型,,Hi-SC105-400-特厚型-95-6,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,91000,83600,7400,121700,1755600000,172.0,259.0,438.0,464.0,698.0,0.263,89800,83600,6200,115200,1627830000,369.0,0.0,
2032,特厚型,,Hi-SC105-400-特厚型-95-7,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,91000,82400,8600,126700,1849390000,198.0,298.0,502.0,540.0,812.0,0.27,89800,82400,7400,120300,1721650000,434.0,0.0,
2033,特厚型,,Hi-SC105-400-特厚型-95-8,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,91000,81200,9900,131700,1941700000,224.0,336.0,564.0,615.0,926.0,0.276,89800,81200,8600,125200,1813990000,497.0,0.0,
2034,特厚型,,Hi-SC105-400-特厚型-95-9,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,91000,80000,11100,136600,2032540000,249.0,373.0,624.0,690.0,1039.0,0.283,89800,80000,9800,130200,1904870000,558.0,0.0,
2035,特厚型,,Hi-SC105-400-特厚型-95-10,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,91000,78800,12300,141600,2121920000,274.0,411.0,683.0,765.0,1151.0,0.289,89800,78800,11000,135100,1994290000,617.0,0.0,
2036,特厚型,,Hi-SC105-400-特厚型-95-11,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,91000,77600,13400,146500,2209850000,298.0,447.0,740.0,840.0,1263.0,0.296,89800,77600,12200,140100,2082260000,676.0,0.0,
2037,特厚型,,Hi-SC105-400-特厚型-95-12,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,91000,76400,14600,151400,2296340000,323.0,483.0,796.0,914.0,1374.0,0.302,89800,76400,13400,144900,2168810000,732.0,0.0,
2038,特厚型,,Hi-SC105-400-特厚型-95-13,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,91000,75200,15800,156200,2381400000,346.0,519.0,851.0,987.0,1485.0,0.308,89800,75200,14600,149800,2253920000,788.0,0.0,
2039,特厚型,,Hi-SC105-400-特厚型-95-14,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,91000,74100,17000,161100,2465040000,370.0,554.0,905.0,1061.0,1595.0,0.315,89800,74100,15700,154600,2337630000,842.0,0.0,
2040,特厚型,,Hi-SC105-400-特厚型-95-15,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,91000,72900,18100,165900,2547280000,387.0,589.0,957.0,1133.0,1705.0,0.321,89800,72900,16900,159400,2419930000,895.0,0.0,
2041,特厚型,,Hi-SC105-400-特厚型-95-16,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,91000,71700,19300,170600,2628120000,404.0,624.0,1008.0,1206.0,1814.0,0.327,89800,71700,18000,164200,2500840000,946.0,0.0,
2042,特厚型,,Hi-SC105-400-特厚型-95-17,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,91000,70600,20500,175400,2707570000,421.0,658.0,1058.0,1278.0,1922.0,0.333,89800,70600,19200,169000,2580360000,997.0,0.0,
2043,特厚型,,Hi-SC105-400-特厚型-95-18,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,91000,69400,21600,180100,2785640000,438.0,691.0,1108.0,1350.0,2030.0,0.34,89800,69400,20300,173700,2658520000,1047.0,0.0,
2044,特厚型,,Hi-SC105-400-特厚型-95-19,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,91000,68300,22700,184800,2862350000,454.0,724.0,1156.0,1421.0,2137.0,0.346,89800,68300,21500,178400,2735310000,1095.0,0.0,
2045,特厚型,,Hi-SC105-400-特厚型-95-20,SC,400,95,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,91000,67200,23900,189500,2937700000,471.0,757.0,1203.0,1492.0,2244.0,0.352,89800,67200,22600,183100,2810740000,1143.0,0.0,
2046,標準型,,Hi-SC105-450-標準型-70-6,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,83600,75200,8400,118100,2410230000,221.0,332.0,562.0,523.0,786.0,0.25,82200,75200,7000,110900,2228140000,473.0,0.0,
2047,標準型,,Hi-SC105-450-標準型-70-7,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,83600,73800,9700,123800,2545310000,255.0,382.0,644.0,608.0,915.0,0.257,82200,73800,8300,116500,2363240000,557.0,0.0,
2048,標準型,,Hi-SC105-450-標準型-70-8,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,83600,72500,11100,129400,2678490000,287.0,431.0,724.0,694.0,1044.0,0.265,82200,72500,9700,122200,2496470000,638.0,0.0,
2049,標準型,,Hi-SC105-450-標準型-70-9,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,83600,71100,12500,135000,2809810000,320.0,479.0,802.0,779.0,1172.0,0.272,82200,71100,11100,127800,2627830000,717.0,0.0,
2050,標準型,,Hi-SC105-450-標準型-70-10,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,83600,69700,13800,140600,2939260000,351.0,527.0,877.0,863.0,1299.0,0.279,82200,69700,12400,133400,2757330000,794.0,0.0,
2051,標準型,,Hi-SC105-450-標準型-70-11,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,83600,68400,15200,146100,3066870000,383.0,574.0,950.0,948.0,1426.0,0.287,82200,68400,13800,138900,2884990000,868.0,0.0,
2052,標準型,,Hi-SC105-450-標準型-70-12,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,83600,67100,16500,151700,3192640000,414.0,620.0,1021.0,1032.0,1552.0,0.294,82200,67100,15100,144400,3010810000,940.0,0.0,
2053,標準型,,Hi-SC105-450-標準型-70-13,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,83600,65700,17800,157200,3316580000,437.0,666.0,1090.0,1115.0,1677.0,0.301,82200,65700,16400,150000,3134820000,1011.0,0.0,
2054,標準型,,Hi-SC105-450-標準型-70-14,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,83600,64400,19200,162700,3438710000,458.0,711.0,1158.0,1198.0,1802.0,0.308,82200,64400,17800,155400,3257020000,1079.0,0.0,
2055,標準型,,Hi-SC105-450-標準型-70-15,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,83600,63100,20500,168100,3559040000,479.0,756.0,1223.0,1281.0,1926.0,0.315,82200,63100,19100,160900,3377420000,1146.0,0.0,
2056,標準型,,Hi-SC105-450-標準型-70-16,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,83600,61800,21800,173600,3677570000,500.0,801.0,1287.0,1363.0,2050.0,0.322,82200,61800,20400,166300,3496030000,1210.0,0.0,
2057,標準型,,Hi-SC105-450-標準型-70-17,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,83600,60400,23100,179000,3794330000,521.0,844.0,1350.0,1445.0,2173.0,0.329,82200,60400,21700,171700,3612870000,1274.0,0.0,
2058,標準型,,Hi-SC105-450-標準型-70-18,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,83600,59100,24400,184300,3909320000,542.0,888.0,1412.0,1526.0,2296.0,0.336,82200,59100,23000,177100,3727950000,1336.0,0.0,
2059,標準型,,Hi-SC105-450-標準型-70-19,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,83600,57800,25700,189700,4022550000,562.0,931.0,1472.0,1607.0,2418.0,0.343,82200,57800,24300,182500,3841280000,1397.0,0.0,
2060,標準型,,Hi-SC105-450-標準型-70-20,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,83600,56500,27000,195000,4134040000,583.0,973.0,1531.0,1688.0,2539.0,0.35,82200,56500,25600,187800,3952870000,1456.0,0.0,
2061,標準型,,Hi-SC105-450-標準型-70-21,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,83600,55300,28300,200300,4243800000,603.0,1015.0,1589.0,1768.0,2660.0,0.357,82200,55300,26900,193100,4062730000,1514.0,0.0,
2062,標準型,,Hi-SC105-450-標準型-70-22,SC,450,70,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,83600,54000,29600,205600,4351840000,623.0,1057.0,1645.0,1848.0,2780.0,0.364,82200,54000,28200,198400,4170870000,1571.0,0.0,
2063,厚型,,Hi-SC105-450-厚型-85-6,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,97500,89100,8400,132000,2561850000,221.0,332.0,562.0,523.0,786.0,0.284,96100,89100,7000,124800,2379750000,473.0,0.0,
2064,厚型,,Hi-SC105-450-厚型-85-7,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,97500,87700,9700,137700,2696920000,255.0,382.0,645.0,608.0,915.0,0.291,96100,87700,8300,130400,2514850000,557.0,0.0,
2065,厚型,,Hi-SC105-450-厚型-85-8,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,97500,86400,11100,143300,2830110000,287.0,431.0,725.0,694.0,1044.0,0.299,96100,86400,9700,136100,2648080000,639.0,0.0,
2066,厚型,,Hi-SC105-450-厚型-85-9,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,97500,85000,12500,148900,2961420000,320.0,479.0,803.0,779.0,1172.0,0.306,96100,85000,11100,141700,2779440000,718.0,0.0,
2067,厚型,,Hi-SC105-450-厚型-85-10,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,97500,83600,13800,154500,3090880000,352.0,527.0,879.0,863.0,1299.0,0.313,96100,83600,12400,147300,2908940000,795.0,0.0,
2068,厚型,,Hi-SC105-450-厚型-85-11,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,97500,82300,15200,160000,3218480000,383.0,574.0,954.0,948.0,1426.0,0.321,96100,82300,13800,152800,3036600000,871.0,0.0,
2069,厚型,,Hi-SC105-450-厚型-85-12,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,97500,81000,16500,165600,3344250000,414.0,621.0,1026.0,1032.0,1552.0,0.328,96100,81000,15100,158400,3162430000,944.0,0.0,
2070,厚型,,Hi-SC105-450-厚型-85-13,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,97500,79600,17800,171100,3468190000,445.0,667.0,1097.0,1115.0,1677.0,0.335,96100,79600,16400,163900,3286430000,1016.0,0.0,
2071,厚型,,Hi-SC105-450-厚型-85-14,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,97500,78300,19200,176600,3590320000,474.0,712.0,1166.0,1198.0,1802.0,0.342,96100,78300,17800,169300,3408630000,1086.0,0.0,
2072,厚型,,Hi-SC105-450-厚型-85-15,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,97500,77000,20500,182000,3710650000,496.0,757.0,1234.0,1281.0,1926.0,0.349,96100,77000,19100,174800,3529030000,1155.0,0.0,
2073,厚型,,Hi-SC105-450-厚型-85-16,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,97500,75700,21800,187500,3829190000,517.0,801.0,1300.0,1363.0,2050.0,0.356,96100,75700,20400,180200,3647650000,1222.0,0.0,
2074,厚型,,Hi-SC105-450-厚型-85-17,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,97500,74300,23100,192900,3945940000,538.0,845.0,1365.0,1445.0,2173.0,0.363,96100,74300,21700,185600,3764490000,1287.0,0.0,
2075,厚型,,Hi-SC105-450-厚型-85-18,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,97500,73000,24400,198200,4060930000,559.0,889.0,1428.0,1526.0,2296.0,0.371,96100,73000,23000,191000,3879570000,1351.0,0.0,
2076,厚型,,Hi-SC105-450-厚型-85-19,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,97500,71700,25700,203600,4174170000,580.0,932.0,1490.0,1607.0,2418.0,0.378,96100,71700,24300,196400,3992890000,1414.0,0.0,
2077,厚型,,Hi-SC105-450-厚型-85-20,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,97500,70500,27000,208900,4285660000,601.0,974.0,1551.0,1688.0,2539.0,0.384,96100,70500,25600,201700,4104480000,1475.0,0.0,
2078,厚型,,Hi-SC105-450-厚型-85-21,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,97500,69200,28300,214200,4395420000,621.0,1016.0,1611.0,1768.0,2660.0,0.391,96100,69200,26900,207000,4214340000,1535.0,0.0,
2079,厚型,,Hi-SC105-450-厚型-85-22,SC,450,85,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,97500,67900,29600,219500,4503450000,642.0,1058.0,1669.0,1848.0,2780.0,0.398,96100,67900,28200,212300,4322490000,1594.0,0.0,
2080,特厚型,,Hi-SC105-450-特厚型-100-6,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,110000,101600,8400,144500,2671820000,221.0,331.0,562.0,523.0,786.0,0.314,108500,101600,7000,137200,2489720000,473.0,0.0,
2081,特厚型,,Hi-SC105-450-特厚型-100-7,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,110000,100200,9700,150100,2806890000,254.0,381.0,645.0,608.0,915.0,0.322,108500,100200,8300,142900,2624830000,557.0,0.0,
2082,特厚型,,Hi-SC105-450-特厚型-100-8,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,110000,98800,11100,155800,2940080000,287.0,430.0,725.0,694.0,1044.0,0.329,108500,98800,9700,148500,2758050000,639.0,0.0,
2083,特厚型,,Hi-SC105-450-特厚型-100-9,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,110000,97500,12500,161400,3071390000,319.0,479.0,803.0,779.0,1172.0,0.337,108500,97500,11100,154200,2889410000,718.0,0.0,
2084,特厚型,,Hi-SC105-450-特厚型-100-10,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,110000,96100,13800,167000,3200850000,351.0,526.0,879.0,863.0,1299.0,0.344,108500,96100,12400,159700,3018910000,795.0,0.0,
2085,特厚型,,Hi-SC105-450-特厚型-100-11,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,110000,94800,15200,172500,3328450000,383.0,574.0,954.0,948.0,1426.0,0.351,108500,94800,13800,165300,3146570000,871.0,0.0,
2086,特厚型,,Hi-SC105-450-特厚型-100-12,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,110000,93400,16500,178100,3454220000,414.0,620.0,1027.0,1032.0,1552.0,0.358,108500,93400,15100,170800,3272400000,945.0,0.0,
2087,特厚型,,Hi-SC105-450-特厚型-100-13,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,110000,92100,17800,183600,3578170000,445.0,666.0,1099.0,1115.0,1677.0,0.366,108500,92100,16400,176300,3396400000,1017.0,0.0,
2088,特厚型,,Hi-SC105-450-特厚型-100-14,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,110000,90800,19200,189100,3700290000,475.0,712.0,1169.0,1198.0,1802.0,0.373,108500,90800,17800,181800,3518600000,1088.0,0.0,
2089,特厚型,,Hi-SC105-450-特厚型-100-15,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,110000,89500,20500,194500,3820620000,505.0,757.0,1237.0,1281.0,1926.0,0.38,108500,89500,19100,187300,3639000000,1157.0,0.0,
2090,特厚型,,Hi-SC105-450-特厚型-100-16,SC,450,100,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,110000,88100,21800,199900,3939160000,529.0,801.0,1304.0,1363.0,2050.0,0.387,108500,88100,20400,192700,3757620000,1225.0,0.0,
